Dataset,Set,Version,Approach,Metric,Value,Method,File
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8009_M8024_N_SPK8076
AliMeeting,Near,3.1,Baseline,Coverage,0.99075,WhisperX,R8009_M8024_N_SPK8076
AliMeeting,Near,3.1,Baseline,DER,0.74147,WhisperX,R8005_M8008_N_SPK8041
AliMeeting,Near,3.1,Baseline,JER,0.43275,WhisperX,R8005_M8008_N_SPK8041
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8005_M8008_N_SPK8041
AliMeeting,Near,3.1,Baseline,Coverage,0.99644,WhisperX,R8005_M8008_N_SPK8041
AliMeeting,Near,3.1,Baseline,DER,0.26158,WhisperX,R8009_M8025_N_SPK8078
AliMeeting,Near,3.1,Baseline,JER,0.19505,WhisperX,R8009_M8025_N_SPK8078
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8009_M8025_N_SPK8078
AliMeeting,Near,3.1,Baseline,Coverage,0.99533,WhisperX,R8009_M8025_N_SPK8078
AliMeeting,Near,3.1,Baseline,DER,1.07649,WhisperX,R8005_M8007_N_SPK8038
AliMeeting,Near,3.1,Baseline,JER,0.54096,WhisperX,R8005_M8007_N_SPK8038
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8005_M8007_N_SPK8038
AliMeeting,Near,3.1,Baseline,Coverage,1.0,WhisperX,R8005_M8007_N_SPK8038
AliMeeting,Near,3.1,Baseline,DER,2.68657,WhisperX,R8002_M8002_N_SPK8007
AliMeeting,Near,3.1,Baseline,JER,0.63363,WhisperX,R8002_M8002_N_SPK8007
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8002_M8002_N_SPK8007
AliMeeting,Near,3.1,Baseline,Coverage,0.58045,WhisperX,R8002_M8002_N_SPK8007
AliMeeting,Near,3.1,Baseline,DER,0.59997,WhisperX,R8009_M8028_N_SPK8084
AliMeeting,Near,3.1,Baseline,JER,0.29936,WhisperX,R8009_M8028_N_SPK8084
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8009_M8028_N_SPK8084
AliMeeting,Near,3.1,Baseline,Coverage,0.97296,WhisperX,R8009_M8028_N_SPK8084
AliMeeting,Near,3.1,Baseline,DER,0.20725,WhisperX,R8008_M8015_N_SPK8057
AliMeeting,Near,3.1,Baseline,JER,0.13896,WhisperX,R8008_M8015_N_SPK8057
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8008_M8015_N_SPK8057
AliMeeting,Near,3.1,Baseline,Coverage,0.9996,WhisperX,R8008_M8015_N_SPK8057
AliMeeting,Near,3.1,Baseline,DER,1.47437,WhisperX,R8002_M8003_N_SPK8012
AliMeeting,Near,3.1,Baseline,JER,0.48273,WhisperX,R8002_M8003_N_SPK8012
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8002_M8003_N_SPK8012
AliMeeting,Near,3.1,Baseline,Coverage,0.92835,WhisperX,R8002_M8003_N_SPK8012
AliMeeting,Near,3.1,Baseline,DER,1.56126,WhisperX,R8008_M8015_N_SPK8058
AliMeeting,Near,3.1,Baseline,JER,0.4758,WhisperX,R8008_M8015_N_SPK8058
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8008_M8015_N_SPK8058
AliMeeting,Near,3.1,Baseline,Coverage,0.97235,WhisperX,R8008_M8015_N_SPK8058
AliMeeting,Near,3.1,Baseline,DER,0.77742,WhisperX,R8006_M8012_N_SPK8071
AliMeeting,Near,3.1,Baseline,JER,0.41645,WhisperX,R8006_M8012_N_SPK8071
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8006_M8012_N_SPK8071
AliMeeting,Near,3.1,Baseline,Coverage,0.98098,WhisperX,R8006_M8012_N_SPK8071
AliMeeting,Near,3.1,Baseline,DER,0.71646,WhisperX,R8008_M8017_N_SPK8063
AliMeeting,Near,3.1,Baseline,JER,0.38174,WhisperX,R8008_M8017_N_SPK8063
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8008_M8017_N_SPK8063
AliMeeting,Near,3.1,Baseline,Coverage,0.98837,WhisperX,R8008_M8017_N_SPK8063
AliMeeting,Near,3.1,Baseline,DER,0.40018,WhisperX,R8009_M8022_N_SPK8029
AliMeeting,Near,3.1,Baseline,JER,0.26113,WhisperX,R8009_M8022_N_SPK8029
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8009_M8022_N_SPK8029
AliMeeting,Near,3.1,Baseline,Coverage,0.99088,WhisperX,R8009_M8022_N_SPK8029
AliMeeting,Near,3.1,Baseline,DER,0.71186,WhisperX,R8008_M8016_N_SPK8060
AliMeeting,Near,3.1,Baseline,JER,0.35375,WhisperX,R8008_M8016_N_SPK8060
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8008_M8016_N_SPK8060
AliMeeting,Near,3.1,Baseline,Coverage,0.96609,WhisperX,R8008_M8016_N_SPK8060
AliMeeting,Near,3.1,Baseline,DER,0.78086,WhisperX,R8005_M8008_N_SPK8040
AliMeeting,Near,3.1,Baseline,JER,0.43028,WhisperX,R8005_M8008_N_SPK8040
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8005_M8008_N_SPK8040
AliMeeting,Near,3.1,Baseline,Coverage,0.98366,WhisperX,R8005_M8008_N_SPK8040
AliMeeting,Near,3.1,Baseline,DER,1.14987,WhisperX,R8009_M8022_N_SPK8030
AliMeeting,Near,3.1,Baseline,JER,0.47498,WhisperX,R8009_M8022_N_SPK8030
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8009_M8022_N_SPK8030
AliMeeting,Near,3.1,Baseline,Coverage,0.93803,WhisperX,R8009_M8022_N_SPK8030
AliMeeting,Near,3.1,Baseline,DER,2.10308,WhisperX,R8002_M8003_N_SPK8010
AliMeeting,Near,3.1,Baseline,JER,0.64813,WhisperX,R8002_M8003_N_SPK8010
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8002_M8003_N_SPK8010
AliMeeting,Near,3.1,Baseline,Coverage,0.80112,WhisperX,R8002_M8003_N_SPK8010
AliMeeting,Near,3.1,Baseline,DER,2.63697,WhisperX,R8008_M8016_N_SPK8062
AliMeeting,Near,3.1,Baseline,JER,0.54494,WhisperX,R8008_M8016_N_SPK8062
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8008_M8016_N_SPK8062
AliMeeting,Near,3.1,Baseline,Coverage,0.89199,WhisperX,R8008_M8016_N_SPK8062
AliMeeting,Near,3.1,Baseline,DER,0.75374,WhisperX,R8009_M8028_N_SPK8085
AliMeeting,Near,3.1,Baseline,JER,0.38381,WhisperX,R8009_M8028_N_SPK8085
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8009_M8028_N_SPK8085
AliMeeting,Near,3.1,Baseline,Coverage,0.98847,WhisperX,R8009_M8028_N_SPK8085
AliMeeting,Near,3.1,Baseline,DER,0.90071,WhisperX,R8006_M8012_N_SPK8070
AliMeeting,Near,3.1,Baseline,JER,0.45811,WhisperX,R8006_M8012_N_SPK8070
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8006_M8012_N_SPK8070
AliMeeting,Near,3.1,Baseline,Coverage,0.98124,WhisperX,R8006_M8012_N_SPK8070
AliMeeting,Near,3.1,Baseline,DER,1.37855,WhisperX,R8005_M8008_N_SPK8039
AliMeeting,Near,3.1,Baseline,JER,0.56535,WhisperX,R8005_M8008_N_SPK8039
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8005_M8008_N_SPK8039
AliMeeting,Near,3.1,Baseline,Coverage,0.94403,WhisperX,R8005_M8008_N_SPK8039
AliMeeting,Near,3.1,Baseline,DER,0.85105,WhisperX,R8005_M8007_N_SPK8035
AliMeeting,Near,3.1,Baseline,JER,0.44871,WhisperX,R8005_M8007_N_SPK8035
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8005_M8007_N_SPK8035
AliMeeting,Near,3.1,Baseline,Coverage,0.97997,WhisperX,R8005_M8007_N_SPK8035
AliMeeting,Near,3.1,Baseline,DER,1.7174,WhisperX,R8008_M8017_N_SPK8065
AliMeeting,Near,3.1,Baseline,JER,0.4043,WhisperX,R8008_M8017_N_SPK8065
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8008_M8017_N_SPK8065
AliMeeting,Near,3.1,Baseline,Coverage,0.8439,WhisperX,R8008_M8017_N_SPK8065
AliMeeting,Near,3.1,Baseline,DER,1.74337,WhisperX,R8008_M8017_N_SPK8064
AliMeeting,Near,3.1,Baseline,JER,0.39119,WhisperX,R8008_M8017_N_SPK8064
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8008_M8017_N_SPK8064
AliMeeting,Near,3.1,Baseline,Coverage,0.94015,WhisperX,R8008_M8017_N_SPK8064
AliMeeting,Near,3.1,Baseline,DER,1.40267,WhisperX,R8009_M8025_N_SPK8079
AliMeeting,Near,3.1,Baseline,JER,0.39397,WhisperX,R8009_M8025_N_SPK8079
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8009_M8025_N_SPK8079
AliMeeting,Near,3.1,Baseline,Coverage,0.9133,WhisperX,R8009_M8025_N_SPK8079
AliMeeting,Near,3.1,Baseline,DER,0.7231,WhisperX,R8009_M8026_N_SPK8081
AliMeeting,Near,3.1,Baseline,JER,0.37378,WhisperX,R8009_M8026_N_SPK8081
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8009_M8026_N_SPK8081
AliMeeting,Near,3.1,Baseline,Coverage,0.96611,WhisperX,R8009_M8026_N_SPK8081
AliMeeting,Near,3.1,Baseline,DER,1.18938,WhisperX,R8008_M8015_N_SPK8059
AliMeeting,Near,3.1,Baseline,JER,0.56504,WhisperX,R8008_M8015_N_SPK8059
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8008_M8015_N_SPK8059
AliMeeting,Near,3.1,Baseline,Coverage,0.99158,WhisperX,R8008_M8015_N_SPK8059
AliMeeting,Near,3.1,Baseline,DER,0.93637,WhisperX,R8005_M8007_N_SPK8036
AliMeeting,Near,3.1,Baseline,JER,0.49385,WhisperX,R8005_M8007_N_SPK8036
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8005_M8007_N_SPK8036
AliMeeting,Near,3.1,Baseline,Coverage,0.96607,WhisperX,R8005_M8007_N_SPK8036
AliMeeting,Near,3.1,Baseline,DER,0.57417,WhisperX,R8002_M8003_N_SPK8011
AliMeeting,Near,3.1,Baseline,JER,0.36674,WhisperX,R8002_M8003_N_SPK8011
AliMeeting,Near,3.1,Baseline,Purity,1.0,WhisperX,R8002_M8003_N_SPK8011
AliMeeting,Near,3.1,Baseline,Coverage,0.99417,WhisperX,R8002_M8003_N_SPK8011
AliMeeting,Far,2.1,Exact,DER,0.59954,WhisperX,R8002_M8002_MS802
AliMeeting,Far,2.1,Exact,JER,0.75588,WhisperX,R8002_M8002_MS802
AliMeeting,Far,2.1,Exact,Purity,0.44669,WhisperX,R8002_M8002_MS802
AliMeeting,Far,2.1,Exact,Coverage,0.71352,WhisperX,R8002_M8002_MS802
AliMeeting,Far,2.1,Exact,DER,0.64768,WhisperX,R8004_M8006_MS805
AliMeeting,Far,2.1,Exact,JER,0.78503,WhisperX,R8004_M8006_MS805
AliMeeting,Far,2.1,Exact,Purity,0.39566,WhisperX,R8004_M8006_MS805
AliMeeting,Far,2.1,Exact,Coverage,0.81034,WhisperX,R8004_M8006_MS805
AliMeeting,Far,2.1,Exact,DER,0.46157,WhisperX,R8008_M8015_MS808
AliMeeting,Far,2.1,Exact,JER,0.64244,WhisperX,R8008_M8015_MS808
AliMeeting,Far,2.1,Exact,Purity,0.66059,WhisperX,R8008_M8015_MS808
AliMeeting,Far,2.1,Exact,Coverage,0.78589,WhisperX,R8008_M8015_MS808
AliMeeting,Far,2.1,Exact,DER,0.65511,WhisperX,R8009_M8021_MS810
AliMeeting,Far,2.1,Exact,JER,0.75764,WhisperX,R8009_M8021_MS810
AliMeeting,Far,2.1,Exact,Purity,0.52451,WhisperX,R8009_M8021_MS810
AliMeeting,Far,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8021_MS810
AliMeeting,Far,2.1,Exact,DER,0.71689,WhisperX,R8005_M8009_MS802
AliMeeting,Far,2.1,Exact,JER,0.78642,WhisperX,R8005_M8009_MS802
AliMeeting,Far,2.1,Exact,Purity,0.37001,WhisperX,R8005_M8009_MS802
AliMeeting,Far,2.1,Exact,Coverage,0.62172,WhisperX,R8005_M8009_MS802
AliMeeting,Far,2.1,Exact,DER,0.60909,WhisperX,R8005_M8008_MS806
AliMeeting,Far,2.1,Exact,JER,0.77543,WhisperX,R8005_M8008_MS806
AliMeeting,Far,2.1,Exact,Purity,0.43046,WhisperX,R8005_M8008_MS806
AliMeeting,Far,2.1,Exact,Coverage,0.68477,WhisperX,R8005_M8008_MS806
AliMeeting,Far,2.1,Exact,DER,0.33015,WhisperX,R8009_M8028_MS812
AliMeeting,Far,2.1,Exact,JER,0.42218,WhisperX,R8009_M8028_MS812
AliMeeting,Far,2.1,Exact,Purity,0.7577,WhisperX,R8009_M8028_MS812
AliMeeting,Far,2.1,Exact,Coverage,0.7577,WhisperX,R8009_M8028_MS812
AliMeeting,Far,2.1,Exact,DER,0.60486,WhisperX,R8008_M8016_MS808
AliMeeting,Far,2.1,Exact,JER,0.74654,WhisperX,R8008_M8016_MS808
AliMeeting,Far,2.1,Exact,Purity,0.48862,WhisperX,R8008_M8016_MS808
AliMeeting,Far,2.1,Exact,Coverage,0.89188,WhisperX,R8008_M8016_MS808
AliMeeting,Far,2.1,Exact,DER,0.58355,WhisperX,R8009_M8027_MS812
AliMeeting,Far,2.1,Exact,JER,0.75218,WhisperX,R8009_M8027_MS812
AliMeeting,Far,2.1,Exact,Purity,0.55634,WhisperX,R8009_M8027_MS812
AliMeeting,Far,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8027_MS812
AliMeeting,Far,2.1,Exact,DER,0.37808,WhisperX,R8009_M8023_MS811
AliMeeting,Far,2.1,Exact,JER,0.49776,WhisperX,R8009_M8023_MS811
AliMeeting,Far,2.1,Exact,Purity,0.7594,WhisperX,R8009_M8023_MS811
AliMeeting,Far,2.1,Exact,Coverage,0.799,WhisperX,R8009_M8023_MS811
AliMeeting,Far,2.1,Exact,DER,0.33139,WhisperX,R8009_M8022_MS810
AliMeeting,Far,2.1,Exact,JER,0.46827,WhisperX,R8009_M8022_MS810
AliMeeting,Far,2.1,Exact,Purity,0.72624,WhisperX,R8009_M8022_MS810
AliMeeting,Far,2.1,Exact,Coverage,0.72624,WhisperX,R8009_M8022_MS810
AliMeeting,Far,2.1,Exact,DER,0.67775,WhisperX,R8008_M8017_MS808
AliMeeting,Far,2.1,Exact,JER,0.86294,WhisperX,R8008_M8017_MS808
AliMeeting,Far,2.1,Exact,Purity,0.44067,WhisperX,R8008_M8017_MS808
AliMeeting,Far,2.1,Exact,Coverage,1.0,WhisperX,R8008_M8017_MS808
AliMeeting,Far,2.1,Exact,DER,0.63767,WhisperX,R8006_M8012_MS803
AliMeeting,Far,2.1,Exact,JER,0.76247,WhisperX,R8006_M8012_MS803
AliMeeting,Far,2.1,Exact,Purity,0.43586,WhisperX,R8006_M8012_MS803
AliMeeting,Far,2.1,Exact,Coverage,0.72842,WhisperX,R8006_M8012_MS803
AliMeeting,Far,2.1,Exact,DER,0.73537,WhisperX,R8005_M8007_MS806
AliMeeting,Far,2.1,Exact,JER,0.83545,WhisperX,R8005_M8007_MS806
AliMeeting,Far,2.1,Exact,Purity,0.30487,WhisperX,R8005_M8007_MS806
AliMeeting,Far,2.1,Exact,Coverage,0.82176,WhisperX,R8005_M8007_MS806
AliMeeting,Far,2.1,Exact,DER,0.58157,WhisperX,R8009_M8024_MS811
AliMeeting,Far,2.1,Exact,JER,0.75132,WhisperX,R8009_M8024_MS811
AliMeeting,Far,2.1,Exact,Purity,0.55372,WhisperX,R8009_M8024_MS811
AliMeeting,Far,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8024_MS811
AliMeeting,Far,2.1,Exact,DER,0.35433,WhisperX,R8009_M8025_MS811
AliMeeting,Far,2.1,Exact,JER,0.64762,WhisperX,R8009_M8025_MS811
AliMeeting,Far,2.1,Exact,Purity,0.70234,WhisperX,R8009_M8025_MS811
AliMeeting,Far,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8025_MS811
AliMeeting,Far,2.1,Exact,DER,0.48687,WhisperX,R8008_M8014_MS807
AliMeeting,Far,2.1,Exact,JER,0.68485,WhisperX,R8008_M8014_MS807
AliMeeting,Far,2.1,Exact,Purity,0.58061,WhisperX,R8008_M8014_MS807
AliMeeting,Far,2.1,Exact,Coverage,0.71693,WhisperX,R8008_M8014_MS807
AliMeeting,Far,2.1,Exact,DER,0.55627,WhisperX,R8009_M8026_MS812
AliMeeting,Far,2.1,Exact,JER,0.73945,WhisperX,R8009_M8026_MS812
AliMeeting,Far,2.1,Exact,Purity,0.55223,WhisperX,R8009_M8026_MS812
AliMeeting,Far,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8026_MS812
AliMeeting,Far,2.1,Exact,DER,0.58695,WhisperX,R8002_M8003_MS803
AliMeeting,Far,2.1,Exact,JER,0.77768,WhisperX,R8002_M8003_MS803
AliMeeting,Far,2.1,Exact,Purity,0.47825,WhisperX,R8002_M8003_MS803
AliMeeting,Far,2.1,Exact,Coverage,0.86775,WhisperX,R8002_M8003_MS803
AliMeeting,Far,2.1,Exact,DER,0.57378,WhisperX,R8004_M8005_MS803
AliMeeting,Far,2.1,Exact,JER,0.72605,WhisperX,R8004_M8005_MS803
AliMeeting,Far,2.1,Exact,Purity,0.48144,WhisperX,R8004_M8005_MS803
AliMeeting,Far,2.1,Exact,Coverage,0.57851,WhisperX,R8004_M8005_MS803
AliMeeting,Far,3.1,Exact,DER,0.61779,WhisperX,R8002_M8002_MS802
AliMeeting,Far,3.1,Exact,JER,0.79466,WhisperX,R8002_M8002_MS802
AliMeeting,Far,3.1,Exact,Purity,0.42779,WhisperX,R8002_M8002_MS802
AliMeeting,Far,3.1,Exact,Coverage,0.8315,WhisperX,R8002_M8002_MS802
AliMeeting,Far,3.1,Exact,DER,0.64485,WhisperX,R8004_M8006_MS805
AliMeeting,Far,3.1,Exact,JER,0.78222,WhisperX,R8004_M8006_MS805
AliMeeting,Far,3.1,Exact,Purity,0.39705,WhisperX,R8004_M8006_MS805
AliMeeting,Far,3.1,Exact,Coverage,0.80928,WhisperX,R8004_M8006_MS805
AliMeeting,Far,3.1,Exact,DER,0.58964,WhisperX,R8008_M8015_MS808
AliMeeting,Far,3.1,Exact,JER,0.82812,WhisperX,R8008_M8015_MS808
AliMeeting,Far,3.1,Exact,Purity,0.51738,WhisperX,R8008_M8015_MS808
AliMeeting,Far,3.1,Exact,Coverage,1.0,WhisperX,R8008_M8015_MS808
AliMeeting,Far,3.1,Exact,DER,0.53159,WhisperX,R8009_M8021_MS810
AliMeeting,Far,3.1,Exact,JER,0.54865,WhisperX,R8009_M8021_MS810
AliMeeting,Far,3.1,Exact,Purity,0.65196,WhisperX,R8009_M8021_MS810
AliMeeting,Far,3.1,Exact,Coverage,0.65196,WhisperX,R8009_M8021_MS810
AliMeeting,Far,3.1,Exact,DER,0.74133,WhisperX,R8005_M8009_MS802
AliMeeting,Far,3.1,Exact,JER,0.80597,WhisperX,R8005_M8009_MS802
AliMeeting,Far,3.1,Exact,Purity,0.36378,WhisperX,R8005_M8009_MS802
AliMeeting,Far,3.1,Exact,Coverage,0.57364,WhisperX,R8005_M8009_MS802
AliMeeting,Far,3.1,Exact,DER,0.67318,WhisperX,R8005_M8008_MS806
AliMeeting,Far,3.1,Exact,JER,0.84027,WhisperX,R8005_M8008_MS806
AliMeeting,Far,3.1,Exact,Purity,0.36209,WhisperX,R8005_M8008_MS806
AliMeeting,Far,3.1,Exact,Coverage,0.88966,WhisperX,R8005_M8008_MS806
AliMeeting,Far,3.1,Exact,DER,0.33236,WhisperX,R8009_M8028_MS812
AliMeeting,Far,3.1,Exact,JER,0.42786,WhisperX,R8009_M8028_MS812
AliMeeting,Far,3.1,Exact,Purity,0.7554,WhisperX,R8009_M8028_MS812
AliMeeting,Far,3.1,Exact,Coverage,0.7554,WhisperX,R8009_M8028_MS812
AliMeeting,Far,3.1,Exact,DER,0.60334,WhisperX,R8008_M8016_MS808
AliMeeting,Far,3.1,Exact,JER,0.7588,WhisperX,R8008_M8016_MS808
AliMeeting,Far,3.1,Exact,Purity,0.49032,WhisperX,R8008_M8016_MS808
AliMeeting,Far,3.1,Exact,Coverage,0.92532,WhisperX,R8008_M8016_MS808
AliMeeting,Far,3.1,Exact,DER,0.58355,WhisperX,R8009_M8027_MS812
AliMeeting,Far,3.1,Exact,JER,0.75218,WhisperX,R8009_M8027_MS812
AliMeeting,Far,3.1,Exact,Purity,0.55634,WhisperX,R8009_M8027_MS812
AliMeeting,Far,3.1,Exact,Coverage,1.0,WhisperX,R8009_M8027_MS812
AliMeeting,Far,3.1,Exact,DER,0.44206,WhisperX,R8009_M8023_MS811
AliMeeting,Far,3.1,Exact,JER,0.67977,WhisperX,R8009_M8023_MS811
AliMeeting,Far,3.1,Exact,Purity,0.69347,WhisperX,R8009_M8023_MS811
AliMeeting,Far,3.1,Exact,Coverage,1.0,WhisperX,R8009_M8023_MS811
AliMeeting,Far,3.1,Exact,DER,0.33174,WhisperX,R8009_M8022_MS810
AliMeeting,Far,3.1,Exact,JER,0.46858,WhisperX,R8009_M8022_MS810
AliMeeting,Far,3.1,Exact,Purity,0.72588,WhisperX,R8009_M8022_MS810
AliMeeting,Far,3.1,Exact,Coverage,0.72588,WhisperX,R8009_M8022_MS810
AliMeeting,Far,3.1,Exact,DER,0.49094,WhisperX,R8008_M8017_MS808
AliMeeting,Far,3.1,Exact,JER,0.656,WhisperX,R8008_M8017_MS808
AliMeeting,Far,3.1,Exact,Purity,0.63486,WhisperX,R8008_M8017_MS808
AliMeeting,Far,3.1,Exact,Coverage,0.82419,WhisperX,R8008_M8017_MS808
AliMeeting,Far,3.1,Exact,DER,0.59944,WhisperX,R8006_M8012_MS803
AliMeeting,Far,3.1,Exact,JER,0.69601,WhisperX,R8006_M8012_MS803
AliMeeting,Far,3.1,Exact,Purity,0.48344,WhisperX,R8006_M8012_MS803
AliMeeting,Far,3.1,Exact,Coverage,0.63441,WhisperX,R8006_M8012_MS803
AliMeeting,Far,3.1,Exact,DER,0.74842,WhisperX,R8005_M8007_MS806
AliMeeting,Far,3.1,Exact,JER,0.85687,WhisperX,R8005_M8007_MS806
AliMeeting,Far,3.1,Exact,Purity,0.29031,WhisperX,R8005_M8007_MS806
AliMeeting,Far,3.1,Exact,Coverage,0.88835,WhisperX,R8005_M8007_MS806
AliMeeting,Far,3.1,Exact,DER,0.47233,WhisperX,R8009_M8024_MS811
AliMeeting,Far,3.1,Exact,JER,0.55308,WhisperX,R8009_M8024_MS811
AliMeeting,Far,3.1,Exact,Purity,0.66615,WhisperX,R8009_M8024_MS811
AliMeeting,Far,3.1,Exact,Coverage,0.66615,WhisperX,R8009_M8024_MS811
AliMeeting,Far,3.1,Exact,DER,0.25286,WhisperX,R8009_M8025_MS811
AliMeeting,Far,3.1,Exact,JER,0.39273,WhisperX,R8009_M8025_MS811
AliMeeting,Far,3.1,Exact,Purity,0.80799,WhisperX,R8009_M8025_MS811
AliMeeting,Far,3.1,Exact,Coverage,0.80799,WhisperX,R8009_M8025_MS811
AliMeeting,Far,3.1,Exact,DER,0.53061,WhisperX,R8008_M8014_MS807
AliMeeting,Far,3.1,Exact,JER,0.75105,WhisperX,R8008_M8014_MS807
AliMeeting,Far,3.1,Exact,Purity,0.53323,WhisperX,R8008_M8014_MS807
AliMeeting,Far,3.1,Exact,Coverage,0.94233,WhisperX,R8008_M8014_MS807
AliMeeting,Far,3.1,Exact,DER,0.34236,WhisperX,R8009_M8026_MS812
AliMeeting,Far,3.1,Exact,JER,0.41162,WhisperX,R8009_M8026_MS812
AliMeeting,Far,3.1,Exact,Purity,0.77597,WhisperX,R8009_M8026_MS812
AliMeeting,Far,3.1,Exact,Coverage,0.77597,WhisperX,R8009_M8026_MS812
AliMeeting,Far,3.1,Exact,DER,0.61112,WhisperX,R8002_M8003_MS803
AliMeeting,Far,3.1,Exact,JER,0.8204,WhisperX,R8002_M8003_MS803
AliMeeting,Far,3.1,Exact,Purity,0.45311,WhisperX,R8002_M8003_MS803
AliMeeting,Far,3.1,Exact,Coverage,0.94534,WhisperX,R8002_M8003_MS803
AliMeeting,Far,3.1,Exact,DER,0.62065,WhisperX,R8004_M8005_MS803
AliMeeting,Far,3.1,Exact,JER,0.80651,WhisperX,R8004_M8005_MS803
AliMeeting,Far,3.1,Exact,Purity,0.42987,WhisperX,R8004_M8005_MS803
AliMeeting,Far,3.1,Exact,Coverage,0.80815,WhisperX,R8004_M8005_MS803
AliMeeting,Near,2.1,Exact,DER,0.82778,WhisperX,R8004_M8006_N_SPK8031
AliMeeting,Near,2.1,Exact,JER,0.47257,WhisperX,R8004_M8006_N_SPK8031
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8004_M8006_N_SPK8031
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8004_M8006_N_SPK8031
AliMeeting,Near,2.1,Exact,DER,1.06084,WhisperX,R8008_M8016_N_SPK8061
AliMeeting,Near,2.1,Exact,JER,0.53012,WhisperX,R8008_M8016_N_SPK8061
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8008_M8016_N_SPK8061
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8008_M8016_N_SPK8061
AliMeeting,Near,2.1,Exact,DER,1.27929,WhisperX,R8009_M8023_N_SPK8075
AliMeeting,Near,2.1,Exact,JER,0.57408,WhisperX,R8009_M8023_N_SPK8075
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8009_M8023_N_SPK8075
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8009_M8023_N_SPK8075
AliMeeting,Near,2.1,Exact,DER,1.74943,WhisperX,R8005_M8008_N_SPK8042
AliMeeting,Near,2.1,Exact,JER,0.65459,WhisperX,R8005_M8008_N_SPK8042
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8005_M8008_N_SPK8042
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8005_M8008_N_SPK8042
AliMeeting,Near,2.1,Exact,DER,2.72271,WhisperX,R8004_M8005_N_SPK8019
AliMeeting,Near,2.1,Exact,JER,0.75217,WhisperX,R8004_M8005_N_SPK8019
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8004_M8005_N_SPK8019
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8004_M8005_N_SPK8019
AliMeeting,Near,2.1,Exact,DER,1.04724,WhisperX,R8006_M8012_N_SPK8073
AliMeeting,Near,2.1,Exact,JER,0.54328,WhisperX,R8006_M8012_N_SPK8073
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8006_M8012_N_SPK8073
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8006_M8012_N_SPK8073
AliMeeting,Near,2.1,Exact,DER,0.66668,WhisperX,R8008_M8014_N_SPK8051
AliMeeting,Near,2.1,Exact,JER,0.41307,WhisperX,R8008_M8014_N_SPK8051
AliMeeting,Near,2.1,Exact,Purity,1.0,WhisperX,R8008_M8014_N_SPK8051
AliMeeting,Near,2.1,Exact,Coverage,1.0,WhisperX,R8008_M8014_N_SPK8051
